,frequency_segment,monetary_segment,recency_segment,client_id
3816,1,4,1,8601_id
3817,1,4,1,8280_id
3818,1,3,2,14167_id
3819,1,3,2,13268_id
3820,1,4,2,13995_id
3821,1,4,1,6083_id
3822,1,3,2,14522_id
3823,4,1,3,19794_id
3824,1,4,2,10176_id
3825,1,4,1,11694_id
3826,1,4,1,2618_id
3827,1,4,1,9215_id
3828,1,4,1,11469_id
3829,1,4,2,11404_id
3830,1,4,1,6309_id
3831,1,4,1,7276_id
3832,1,4,1,6428_id
3833,1,3,2,14801_id
3834,1,2,2,17266_id
3835,1,4,1,3822_id
3836,1,4,1,7342_id
3837,1,4,1,6726_id
3838,4,1,4,19922_id
3839,1,3,2,14796_id
3840,1,4,1,3923_id
3841,1,4,1,5381_id
3842,1,4,1,8221_id
3843,1,3,2,14830_id
3844,1,4,1,9411_id
3845,1,4,1,6125_id
3846,1,4,1,6657_id
3847,1,4,1,7901_id
3848,3,2,3,18880_id
3849,1,3,2,16305_id
3850,1,4,1,1461_id
3851,1,4,1,8655_id
3852,3,1,3,19411_id
3853,1,3,2,15166_id
3854,1,3,2,15704_id
3855,1,3,2,12760_id
3856,4,1,4,19912_id
3857,1,3,2,15899_id
3858,1,4,1,2052_id
3859,1,4,1,10949_id
3860,1,4,1,7301_id
3861,1,4,1,3685_id
3862,1,4,1,5025_id
3863,3,2,3,18906_id
3864,1,4,1,3665_id
3865,1,4,1,7282_id
3866,1,4,1,437_id
3867,1,4,2,9958_id
3868,1,4,1,8151_id
3869,1,3,2,15209_id
3870,1,4,1,2492_id
3871,1,4,1,1543_id
3872,1,4,2,9303_id
3873,1,4,1,1390_id
3874,1,3,2,15480_id
3875,4,1,3,19389_id
3876,1,4,1,1423_id
3877,1,4,2,11430_id
3878,1,4,2,10022_id
3879,1,2,2,17197_id
3880,1,2,2,16561_id
3881,1,3,2,14603_id
3882,1,4,2,10747_id
3883,1,4,1,9095_id
3884,1,4,1,6540_id
3885,1,3,2,13669_id
3886,1,4,2,10641_id
3887,1,4,1,1498_id
3888,1,4,1,3448_id
3889,1,4,1,4113_id
3890,2,2,2,18165_id
3891,1,4,1,7969_id
3892,1,4,1,6458_id
3893,4,1,4,19744_id
3894,1,4,1,3109_id
3895,1,4,1,575_id
3896,1,4,1,6274_id
3897,1,3,2,17506_id
3898,1,4,1,2737_id
3899,1,3,2,13140_id
3900,1,3,2,15444_id
3901,3,1,3,19371_id
3902,2,2,3,17931_id
3903,1,4,1,8069_id
3904,1,3,2,13458_id
3905,1,4,1,623_id
3906,1,3,2,15988_id
3907,1,4,1,8265_id
3908,1,4,1,3034_id
3909,1,4,1,7529_id
3910,1,4,2,11874_id
3911,1,4,1,3846_id
3912,1,4,1,301_id
3913,1,2,2,17141_id
3914,1,4,1,3917_id
3915,4,2,3,19320_id
3916,1,4,1,5527_id
3917,1,4,1,7075_id
3918,4,1,3,19293_id
3919,1,4,1,5558_id
3920,1,4,1,3967_id
3921,1,4,1,6983_id
3922,1,4,1,5428_id
3923,1,4,1,1122_id
3924,1,4,1,8283_id
3925,1,4,1,9635_id
3926,1,3,2,15673_id
3927,1,3,2,13604_id
3928,1,4,1,250_id
3929,1,4,1,8899_id
3930,1,4,1,6259_id
3931,1,4,1,5031_id
3932,1,4,1,12242_id
3933,1,3,2,16025_id
3934,1,4,1,4410_id
3935,1,4,1,7377_id
3936,1,4,1,6574_id
3937,3,1,3,19527_id
3938,1,3,2,13009_id
3939,1,4,1,6583_id
3940,1,4,1,3410_id
3941,1,4,1,8524_id
3942,1,4,1,2527_id
3943,1,3,2,16016_id
3944,1,3,2,14681_id
3945,1,4,2,9283_id
3946,1,3,2,15373_id
3947,1,3,2,16430_id
3948,1,4,1,10690_id
3949,1,4,1,3504_id
3950,1,4,1,3942_id
3951,1,4,1,2522_id
3952,1,4,1,3915_id
3953,1,3,2,17132_id
3954,1,4,1,11138_id
3955,1,3,2,16142_id
3956,1,4,1,5709_id
3957,1,4,1,5136_id
3958,1,4,1,1513_id
3959,1,3,2,13324_id
3960,1,4,1,4198_id
3961,1,4,1,8374_id
3962,1,4,1,4953_id
3963,1,4,1,1273_id
3964,1,4,1,7705_id
3965,1,3,2,14423_id
3966,1,4,1,2645_id
3967,1,3,2,14383_id
3968,1,4,1,2542_id
3969,1,4,1,10307_id
3970,1,4,1,7716_id
3971,1,4,1,7741_id
3972,1,4,1,2648_id
3973,1,3,2,15034_id
3974,1,4,2,12486_id
3975,1,4,1,631_id
3976,1,4,1,7651_id
3977,1,4,1,444_id
3978,1,4,1,7469_id
3979,1,4,1,5894_id
3980,3,1,3,19508_id
3981,1,4,1,3968_id
3982,1,4,1,8275_id
3983,1,4,1,5954_id
3984,1,4,1,7573_id
3985,1,4,1,3750_id
3986,1,4,1,9694_id
3987,1,4,1,1099_id
3988,1,4,1,1704_id
3989,1,4,1,8263_id
3990,1,3,2,15904_id
3991,1,4,2,14145_id
3992,1,4,1,8354_id
3993,1,4,2,11507_id
3994,1,3,2,14993_id
3995,1,3,2,17274_id
3996,1,4,1,3716_id
3997,1,3,2,15619_id
3998,4,1,4,19825_id
3999,1,3,2,14914_id
4000,1,3,2,15282_id
4001,1,3,2,15093_id
4002,1,4,1,7905_id
4003,1,4,1,1641_id
4004,1,4,2,10201_id
4005,1,3,2,14654_id
4006,1,4,1,5964_id
4007,1,2,2,17410_id
4008,1,4,1,7379_id
4009,1,4,1,314_id
4010,1,4,2,8981_id
4011,1,4,2,12703_id
4012,1,4,1,8156_id
4013,1,4,1,4670_id
4014,1,4,1,1509_id
4015,1,4,1,1056_id
4016,1,4,1,8610_id
4017,1,4,1,3592_id
4018,1,4,1,1654_id
4019,1,4,1,8291_id
4020,1,4,1,10432_id
4021,1,4,1,8229_id
4022,1,4,1,7910_id
4023,1,4,1,2812_id
4024,1,4,1,4505_id
4025,1,4,1,3422_id
4026,1,4,1,6717_id
4027,4,1,4,19869_id
4028,3,1,3,19274_id
4029,1,4,1,2918_id
4030,1,4,1,2050_id
4031,1,4,2,9604_id
4032,4,1,3,19437_id
4033,1,4,1,2354_id
4034,1,4,2,13996_id
4035,1,4,1,2154_id
4036,1,4,1,165_id
4037,1,4,1,7040_id
4038,1,4,1,11301_id
4039,1,3,2,14738_id
4040,1,4,1,3045_id
4041,1,4,1,9393_id
4042,1,3,2,14311_id
4043,1,4,2,10777_id
4044,1,4,1,6654_id
4045,1,4,1,1887_id
4046,1,4,1,2009_id
4047,1,3,2,14192_id
4048,1,4,1,7983_id
4049,1,4,1,8551_id
4050,1,4,1,4603_id
4051,1,4,1,4013_id
4052,1,4,1,3911_id
4053,1,4,1,2209_id
4054,1,4,1,2322_id
4055,1,4,1,2742_id
4056,1,4,1,5775_id
4057,1,4,1,1785_id
4058,1,4,1,199_id
4059,1,3,2,15379_id
4060,1,4,1,3702_id
4061,1,4,1,1054_id
4062,2,2,2,17560_id
4063,1,2,2,16244_id
4064,1,4,1,5836_id
4065,1,4,1,6869_id
4066,1,3,2,17250_id
4067,1,4,1,9107_id
4068,1,4,1,10589_id
4069,1,4,2,9236_id
4070,1,4,1,5724_id
4071,1,3,1,11817_id
4072,1,4,1,1712_id
4073,1,4,1,2358_id
4074,1,4,1,4339_id
4075,4,1,4,19724_id
4076,1,3,2,13019_id
4077,1,4,1,2346_id
4078,1,4,1,1677_id
4079,1,3,2,13781_id
4080,1,4,1,1800_id
4081,1,4,1,2935_id
4082,1,4,1,1049_id
4083,1,4,1,9218_id
4084,1,4,1,380_id
4085,1,3,2,14421_id
4086,1,3,2,15818_id
4087,1,4,1,2219_id
4088,2,3,3,17963_id
4089,1,4,1,3379_id
4090,1,4,1,6700_id
4091,1,4,2,9223_id
4092,1,4,1,3617_id
4093,1,4,2,9661_id
4094,1,4,2,10626_id
4095,1,4,1,7748_id
4096,1,4,1,2929_id
4097,1,4,1,2996_id
4098,1,3,2,13085_id
4099,1,3,2,15504_id
4100,1,3,2,14915_id
4101,1,4,1,1971_id
4102,1,4,1,7006_id
4103,1,4,1,6922_id
4104,3,2,3,18808_id
4105,1,4,1,1135_id
4106,1,4,1,5889_id
4107,3,2,3,18579_id
4108,4,1,4,19816_id
4109,1,4,1,7164_id
4110,1,4,1,3940_id
4111,1,4,1,8222_id
4112,2,2,3,18143_id
4113,2,2,2,18140_id
4114,2,1,3,19018_id
4115,1,3,2,15002_id
4116,1,4,1,7084_id
4117,1,4,1,2088_id
4118,1,2,2,17461_id
4119,1,4,1,1015_id
4120,1,2,2,17520_id
4121,1,2,2,17450_id
4122,1,2,2,16222_id
4123,1,4,1,130_id
4124,1,3,2,13477_id
4125,1,4,1,5701_id
4126,1,4,1,4331_id
4127,1,4,2,8982_id
4128,1,3,2,14719_id
4129,1,4,1,8372_id
4130,1,4,1,11237_id
4131,3,2,3,18730_id
4132,1,3,2,13367_id
4133,2,2,2,17913_id
4134,4,1,3,19680_id
4135,1,2,2,17080_id
4136,1,4,2,10785_id
4137,1,4,1,4266_id
4138,1,4,1,8578_id
4139,1,4,2,13397_id
4140,1,4,1,882_id
4141,1,4,1,3654_id
4142,1,4,1,150_id
4143,1,4,1,3240_id
4144,1,4,1,10658_id
4145,1,3,2,15045_id
4146,1,3,2,14501_id
4147,1,4,1,8737_id
4148,1,4,2,10510_id
4149,1,3,2,14397_id
4150,1,3,2,16039_id
4151,1,4,1,9883_id
4152,1,4,1,9156_id
4153,1,4,1,4207_id
4154,1,3,2,15488_id
4155,4,1,4,19703_id
4156,1,4,1,3054_id
4157,1,4,1,5619_id
4158,1,4,2,10324_id
4159,3,2,3,18829_id
4160,1,4,2,9564_id
4161,3,1,3,19392_id
4162,1,3,2,15874_id
4163,1,2,2,16282_id
4164,1,4,1,9164_id
4165,1,4,1,5168_id
4166,1,4,1,86_id
4167,2,2,2,18070_id
4168,1,4,1,740_id
4169,1,4,1,3554_id
4170,1,4,1,1008_id
4171,3,1,3,19034_id
4172,1,4,1,6404_id
4173,1,4,1,1824_id
4174,1,4,1,9083_id
4175,1,4,1,7990_id
4176,1,4,2,10600_id
4177,1,4,1,2347_id
4178,1,4,1,5449_id
4179,4,1,4,19884_id
4180,1,4,1,6701_id
4181,1,4,1,4438_id
4182,1,3,2,15632_id
4183,1,3,2,16051_id
4184,1,4,1,4530_id
4185,1,4,1,8566_id
4186,1,4,1,5666_id
4187,1,4,1,8932_id
4188,1,4,1,6800_id
4189,1,4,1,3514_id
4190,2,3,2,17725_id
4191,1,4,1,3483_id
4192,1,4,1,4296_id
4193,1,4,1,4449_id
4194,1,4,2,11200_id
4195,1,4,1,11011_id
4196,1,4,2,13932_id
4197,4,1,4,19902_id
4198,1,4,1,2479_id
4199,1,3,2,15713_id
4200,1,4,1,9497_id
4201,1,4,1,8014_id
4202,1,4,2,13440_id
4203,1,4,1,7521_id
4204,1,4,1,4018_id
4205,1,4,1,7636_id
4206,3,2,3,18701_id
4207,1,4,1,5761_id
4208,1,4,1,8979_id
4209,1,2,2,16591_id
4210,1,4,1,8862_id
4211,1,4,2,13427_id
4212,1,4,2,10180_id
4213,1,4,1,567_id
4214,1,4,1,1862_id
4215,1,3,2,13295_id
4216,1,4,2,9396_id
4217,2,2,3,17641_id
4218,1,4,1,6403_id
4219,1,4,2,9673_id
4220,1,4,1,4220_id
4221,1,4,2,9843_id
4222,1,4,1,4960_id
4223,1,4,1,7244_id
4224,1,4,1,3820_id
4225,1,4,1,11296_id
4226,1,4,1,603_id
4227,1,2,2,17478_id
4228,1,2,2,16452_id
4229,2,2,2,18299_id
4230,1,4,1,2958_id
4231,4,1,3,19601_id
4232,1,4,1,8047_id
4233,1,3,2,16163_id
4234,1,4,1,2436_id
4235,1,4,1,3586_id
4236,1,4,2,11395_id
4237,1,4,2,13907_id
4238,1,4,1,1932_id
4239,1,4,1,5085_id
4240,2,2,3,18433_id
4241,1,4,1,9268_id
4242,1,4,1,11180_id
4243,1,4,2,10715_id
4244,1,4,1,1647_id
4245,1,4,1,4828_id
4246,1,4,1,6347_id
4247,4,1,4,19757_id
4248,2,2,2,17731_id
4249,1,3,2,14044_id
4250,1,4,1,765_id
4251,1,4,1,788_id
4252,1,4,2,12868_id
4253,1,4,1,7022_id
4254,1,4,1,7238_id
4255,1,4,2,10496_id
4256,1,4,1,1744_id
4257,1,3,2,14178_id
4258,1,4,1,8028_id
4259,1,3,2,13257_id
4260,1,4,2,12699_id
4261,1,4,1,9723_id
4262,1,4,1,6464_id
4263,1,2,2,17515_id
4264,1,4,1,4127_id
4265,1,4,1,1385_id
4266,1,4,1,3790_id
4267,1,4,1,8953_id
4268,1,3,2,16351_id
4269,1,4,1,5670_id
4270,1,4,1,4282_id
4271,1,4,1,4031_id
4272,1,4,1,1438_id
4273,1,4,1,2625_id
4274,1,4,1,53_id
4275,1,3,2,16073_id
4276,3,1,3,19391_id
4277,1,4,1,245_id
4278,1,4,1,976_id
4279,1,4,1,2128_id
4280,1,3,1,11936_id
4281,1,3,2,13802_id
4282,1,3,1,11821_id
4283,1,4,1,5921_id
4284,1,4,1,3184_id
4285,1,4,1,703_id
4286,2,2,2,18002_id
4287,1,4,1,6561_id
4288,1,4,1,6324_id
4289,1,4,1,7958_id
4290,1,4,1,5448_id
4291,1,2,2,16251_id
4292,2,2,2,18203_id
4293,1,3,1,12251_id
4294,1,4,1,4495_id
4295,1,3,2,14399_id
4296,1,4,1,8190_id
4297,2,2,3,18850_id
4298,1,3,2,12096_id
4299,1,3,2,16530_id
4300,1,4,1,6930_id
4301,3,2,3,18916_id
4302,1,4,1,9375_id
4303,1,3,2,13500_id
4304,1,4,1,7714_id
4305,1,4,1,3175_id
4306,1,4,1,5049_id
4307,1,4,1,3420_id
4308,2,2,2,18181_id
4309,1,3,2,15553_id
4310,1,4,2,13174_id
4311,1,3,2,14382_id
4312,1,4,1,2886_id
4313,1,4,1,8860_id
4314,1,4,1,8949_id
4315,1,2,2,16274_id
4316,1,4,2,13107_id
4317,1,4,1,5694_id
4318,2,2,2,17620_id
4319,1,3,2,12511_id
4320,1,3,2,16709_id
4321,1,4,1,65_id
4322,1,4,2,11385_id
4323,1,4,1,6378_id
4324,1,4,1,4015_id
4325,1,4,1,736_id
4326,1,4,2,12805_id
4327,1,4,1,2037_id
4328,1,3,2,13889_id
4329,1,3,2,16194_id
4330,1,4,2,10898_id
4331,1,4,1,107_id
4332,4,1,4,19834_id
4333,1,4,1,7541_id
4334,1,2,2,16716_id
4335,1,4,1,2727_id
4336,1,4,1,2038_id
4337,1,4,1,4652_id
4338,1,3,2,12953_id
4339,1,4,1,4550_id
4340,1,4,2,13509_id
4341,1,4,1,4643_id
4342,1,4,2,10114_id
4343,1,4,1,8455_id
4344,1,4,2,10158_id
4345,1,4,1,6045_id
4346,1,4,1,6767_id
4347,1,4,1,5570_id
4348,1,3,2,15071_id
4349,2,2,3,18823_id
4350,1,4,1,7131_id
4351,1,4,1,6290_id
4352,1,3,2,11836_id
4353,1,4,1,1624_id
4354,1,3,2,15081_id
4355,1,4,1,3744_id
4356,1,4,1,3934_id
4357,1,3,2,15843_id
4358,1,2,2,16945_id
4359,1,4,1,8238_id
4360,3,1,3,19011_id
4361,1,4,1,1782_id
4362,1,4,1,2988_id
4363,1,4,1,5961_id
4364,1,3,2,13345_id
4365,1,4,2,11743_id
4366,3,1,3,19001_id
4367,1,4,2,11149_id
4368,1,4,1,9024_id
4369,1,4,1,4912_id
4370,1,4,1,4457_id
4371,1,4,1,71_id
4372,1,3,2,12428_id
4373,1,3,2,13530_id
4374,1,4,1,6142_id
4375,1,3,2,15406_id
4376,1,4,2,12906_id
4377,1,4,1,5238_id
4378,1,3,2,13510_id
4379,1,4,2,10050_id
4380,1,2,2,16853_id
4381,1,4,1,6172_id
4382,1,3,2,13803_id
4383,1,4,1,2736_id
4384,1,4,1,601_id
4385,4,1,4,19851_id
4386,1,4,1,1956_id
4387,1,3,2,13015_id
4388,3,1,3,19440_id
4389,1,4,1,6843_id
4390,1,4,1,6024_id
4391,1,4,1,5803_id
4392,1,4,1,3091_id
4393,1,4,2,12107_id
4394,1,3,2,13991_id
4395,1,4,2,14072_id
4396,1,4,2,10594_id
4397,1,3,2,13545_id
4398,1,4,1,8896_id
4399,2,2,2,18385_id
4400,1,4,1,7263_id
4401,1,3,2,13671_id
4402,1,3,1,12130_id
4403,1,4,1,4032_id
4404,3,1,3,19136_id
4405,1,4,1,6615_id
4406,1,4,1,8669_id
4407,1,4,1,5702_id
4408,1,4,1,4174_id
4409,4,1,3,19639_id
4410,1,4,1,6524_id
4411,1,4,1,8493_id
4412,1,4,1,8465_id
4413,2,2,2,18393_id
4414,1,4,1,1520_id
4415,1,4,1,7879_id
4416,2,2,3,19127_id
4417,1,4,1,2396_id
4418,1,4,2,13058_id
4419,1,4,1,5885_id
4420,2,2,3,18365_id
4421,1,4,1,8519_id
4422,1,3,2,15682_id
4423,1,3,2,12385_id
4424,1,4,1,2817_id
4425,1,4,1,8369_id
4426,1,4,1,9517_id
4427,1,4,1,7471_id
4428,1,4,1,1627_id
4429,2,2,2,17673_id
4430,1,4,1,9056_id
4431,1,4,1,1892_id
4432,1,4,2,10612_id
4433,1,4,2,9388_id
4434,1,4,1,3922_id
4435,1,4,1,8664_id
4436,1,4,1,10196_id
4437,1,4,1,371_id
4438,1,4,1,110_id
4439,1,4,1,11094_id
4440,1,4,2,9699_id
4441,1,3,2,15949_id
4442,1,4,1,8467_id
4443,1,3,2,14298_id
4444,1,4,1,2119_id
4445,1,3,2,13043_id
4446,1,4,1,8035_id
4447,1,4,1,2921_id
4448,2,2,2,18145_id
4449,1,4,2,10766_id
4450,1,4,1,10736_id
4451,1,4,1,5211_id
4452,1,4,1,3329_id
4453,1,4,1,6459_id
4454,1,4,1,6960_id
4455,1,3,2,14369_id
4456,1,4,1,6354_id
4457,3,1,3,19252_id
4458,1,4,1,3878_id
4459,1,4,1,3787_id
4460,1,4,1,8445_id
4461,1,3,2,14389_id
4462,1,4,2,13087_id
4463,1,4,1,395_id
4464,1,4,1,7827_id
4465,1,4,1,6825_id
4466,1,4,1,374_id
4467,1,4,1,440_id
4468,1,4,1,5700_id
4469,1,3,2,12715_id
4470,2,2,3,18511_id
4471,2,3,3,17711_id
4472,1,4,1,10154_id
4473,1,4,1,6472_id
4474,1,3,2,16884_id
4475,1,3,2,13110_id
4476,1,4,2,11698_id
4477,1,3,2,14936_id
4478,1,4,1,3684_id
4479,1,2,2,18347_id
4480,1,3,1,11877_id
4481,1,3,1,12148_id
4482,1,3,2,14426_id
4483,1,4,1,8136_id
4484,1,2,2,16288_id
4485,1,4,1,8977_id
4486,1,3,2,17229_id
4487,1,4,1,3740_id
4488,1,4,2,10025_id
4489,1,4,1,5470_id
4490,1,4,1,10437_id
4491,1,4,1,5127_id
4492,1,4,1,1472_id
4493,1,4,1,7004_id
4494,1,4,1,5683_id
4495,1,4,1,1556_id
4496,1,4,1,8853_id
4497,1,4,1,3767_id
4498,1,4,1,9248_id
4499,1,3,2,14125_id
4500,1,4,1,29_id
4501,1,4,1,3290_id
4502,1,4,1,8345_id
4503,1,3,2,13869_id
4504,1,4,1,1680_id
4505,1,4,1,1251_id
4506,1,3,2,12451_id
4507,1,3,2,14977_id
4508,1,4,1,8643_id
4509,1,4,1,6092_id
4510,1,3,2,14297_id
4511,1,4,2,10556_id
4512,1,4,1,1338_id
4513,1,3,2,16435_id
4514,1,4,1,7148_id
4515,1,4,1,1184_id
4516,1,4,2,12267_id
4517,2,3,3,17621_id
4518,1,4,1,2961_id
4519,1,4,1,2850_id
4520,1,4,1,1105_id
4521,1,4,1,1382_id
4522,1,4,1,925_id
4523,1,4,1,5020_id
4524,1,3,2,13866_id
4525,1,3,2,15213_id
4526,1,4,2,9314_id
4527,1,4,1,1388_id
4528,1,4,1,859_id
4529,1,4,2,12339_id
4530,1,4,1,8343_id
4531,1,4,1,4051_id
4532,1,3,2,14228_id
4533,1,3,2,14855_id
4534,4,1,4,19882_id
4535,1,4,1,10660_id
4536,1,2,3,17976_id
4537,2,2,2,18265_id
4538,1,4,1,10270_id
4539,1,4,1,5361_id
4540,4,1,3,19561_id
4541,1,4,1,1142_id
4542,1,4,1,423_id
4543,1,4,1,2684_id
4544,1,4,1,5036_id
4545,1,4,2,12388_id
4546,1,2,2,17371_id
4547,1,4,1,6423_id
4548,2,2,2,17857_id
4549,1,4,1,7179_id
4550,1,4,2,10971_id
4551,1,3,2,14216_id
4552,1,4,2,13699_id
4553,2,3,2,17940_id
4554,1,4,1,1276_id
4555,1,4,1,1838_id
4556,3,1,3,19537_id
4557,1,4,1,5675_id
4558,1,4,1,1457_id
4559,1,2,2,16757_id
4560,1,4,1,4463_id
4561,1,4,1,7267_id
4562,1,3,2,13905_id
4563,1,4,1,8678_id
4564,1,4,1,11636_id
4565,1,3,2,14063_id
4566,1,4,1,970_id
4567,1,4,1,7366_id
4568,1,4,2,9731_id
4569,1,4,1,8029_id
4570,1,4,2,12816_id
4571,1,4,1,4035_id
4572,1,4,1,7297_id
4573,3,2,3,18791_id
4574,1,4,1,5282_id
4575,1,4,1,3222_id
4576,1,4,1,8816_id
4577,1,4,1,8322_id
4578,1,2,2,16915_id
4579,1,4,1,2312_id
4580,1,4,1,1667_id
4581,1,4,2,13820_id
4582,1,3,2,13067_id
4583,1,4,1,3569_id
4584,1,3,2,12962_id
4585,1,4,1,6558_id
4586,1,4,1,6924_id
4587,4,1,4,19855_id
4588,2,2,2,18266_id
4589,2,2,2,17733_id
4590,1,4,1,8763_id
4591,2,2,2,18125_id
4592,1,3,2,13735_id
4593,1,4,1,2398_id
4594,1,3,2,14702_id
4595,1,3,2,15067_id
4596,1,4,1,5330_id
4597,1,4,1,81_id
4598,1,4,1,3714_id
4599,1,4,1,2569_id
4600,1,3,2,16901_id
4601,2,3,3,17790_id
4602,1,4,1,63_id
4603,1,4,1,2230_id
4604,1,3,2,14678_id
4605,1,4,1,5951_id
4606,1,3,2,13082_id
4607,1,4,2,9299_id
4608,1,4,1,6436_id
4609,1,2,2,16482_id
4610,1,4,1,9970_id
4611,1,4,1,1842_id
4612,1,4,1,5528_id
4613,1,3,2,12974_id
4614,1,4,1,237_id
4615,1,4,1,8292_id
4616,1,4,1,8160_id
4617,1,4,1,5464_id
4618,1,3,2,13622_id
4619,1,4,1,3980_id
4620,1,4,1,7434_id
4621,1,4,1,8416_id
4622,1,4,1,2194_id
4623,1,4,1,11573_id
4624,1,3,2,12965_id
4625,2,2,3,18272_id
4626,1,4,2,9195_id
4627,1,4,2,13233_id
4628,3,1,3,18999_id
4629,1,4,1,8607_id
4630,1,4,1,5742_id
4631,1,4,1,3083_id
4632,1,4,1,8411_id
4633,1,4,1,524_id
4634,1,4,1,10272_id
4635,1,4,1,10647_id
4636,1,4,1,6635_id
4637,1,4,1,513_id
4638,1,4,1,1308_id
4639,1,4,1,6382_id
4640,1,4,1,947_id
4641,1,4,1,5344_id
4642,1,4,1,61_id
4643,1,4,1,5534_id
4644,1,2,2,16640_id
4645,1,4,2,13352_id
4646,1,4,1,1846_id
4647,1,4,1,3128_id
4648,1,4,2,9224_id
4649,1,4,2,11463_id
4650,1,4,1,5781_id
4651,1,4,1,6442_id
4652,1,4,1,7765_id
4653,1,4,2,10287_id
4654,2,2,3,18095_id
4655,1,4,1,5798_id
4656,1,4,1,702_id
4657,1,3,2,16168_id
4658,1,3,2,12416_id
4659,1,4,1,1896_id
4660,1,3,2,12610_id
4661,1,4,1,7443_id
4662,1,4,1,7202_id
4663,1,3,2,14808_id
4664,1,3,2,15720_id
4665,1,4,1,933_id
4666,1,4,1,9962_id
4667,3,2,3,19479_id
4668,1,4,1,6746_id
4669,1,4,1,7578_id
4670,1,4,1,6047_id
4671,1,4,1,3707_id
4672,1,4,1,2053_id
4673,1,4,1,7266_id
4674,1,4,1,6210_id
4675,1,4,1,2577_id
4676,1,4,1,5767_id
4677,1,4,1,7839_id
4678,1,4,1,1867_id
4679,1,3,2,15502_id
4680,1,4,1,1872_id
4681,1,4,1,6777_id
4682,2,2,2,17647_id
4683,1,3,2,17033_id
4684,1,3,2,14542_id
4685,1,3,2,15037_id
4686,1,4,2,11195_id
4687,3,2,3,18857_id
4688,1,4,2,13741_id
4689,1,4,1,8884_id
4690,1,4,1,2318_id
4691,1,2,2,16370_id
4692,1,4,2,10952_id
4693,1,3,2,15183_id
4694,1,4,1,1440_id
4695,1,2,2,17188_id
4696,1,4,1,182_id
4697,1,3,2,15563_id
4698,1,4,1,3747_id
4699,1,4,1,6950_id
4700,1,4,1,4641_id
4701,1,4,2,10571_id
4702,1,3,2,15227_id
4703,1,3,2,15421_id
4704,2,2,2,17807_id
4705,1,4,1,10055_id
4706,2,2,2,18089_id
4707,1,4,1,10547_id
4708,1,4,2,9571_id
4709,1,4,1,1436_id
4710,2,2,2,18339_id
4711,1,4,2,11764_id
4712,1,4,1,7388_id
4713,1,4,1,2652_id
4714,1,4,1,2582_id
4715,1,4,1,4634_id
4716,1,4,1,743_id
4717,1,4,2,10366_id
4718,1,4,2,9791_id
4719,1,3,2,12690_id
4720,1,3,2,12775_id
4721,1,3,2,14842_id
4722,1,4,2,13512_id
4723,1,4,1,2763_id
4724,1,4,1,2123_id
4725,1,4,1,2892_id
4726,1,4,1,6225_id
4727,4,1,4,19847_id
4728,1,4,1,7052_id
4729,1,3,2,16407_id
4730,1,4,1,722_id
4731,1,4,1,4812_id
4732,1,4,2,11274_id
4733,1,4,1,2048_id
4734,1,4,1,9863_id
4735,1,3,2,15750_id
4736,1,4,1,1937_id
4737,1,4,1,9294_id
4738,1,2,2,16830_id
4739,1,4,1,2922_id
4740,1,4,1,2186_id
4741,1,3,2,14523_id
4742,1,3,2,14742_id
4743,1,3,2,15761_id
4744,1,4,2,9484_id
4745,1,4,1,3637_id
4746,1,4,1,9110_id
4747,1,3,2,15476_id
4748,1,4,1,3801_id
4749,1,4,1,11491_id
4750,1,4,2,11577_id
4751,1,4,1,8154_id
4752,3,1,3,19416_id
4753,1,3,2,13632_id
4754,1,4,2,11307_id
4755,1,4,1,9272_id
4756,1,4,1,3317_id
4757,1,4,1,749_id
4758,1,4,2,10948_id
4759,1,4,1,5436_id
4760,1,3,2,15591_id
4761,1,4,1,4175_id
4762,1,4,1,8389_id
4763,1,4,2,9219_id
4764,1,3,2,16041_id
4765,1,4,1,648_id
4766,1,4,2,9052_id
4767,1,3,2,16618_id
4768,1,4,1,11807_id
4769,1,4,1,10975_id
4770,1,4,2,10325_id
4771,1,4,1,11804_id
4772,1,4,2,13598_id
4773,1,4,1,7078_id
4774,1,3,2,13482_id
4775,2,2,3,18914_id
4776,1,4,1,8146_id
4777,2,2,3,18332_id
4778,1,4,2,11481_id
4779,1,3,2,13278_id
4780,1,4,1,3607_id
4781,1,4,2,13908_id
4782,1,2,2,17418_id
4783,1,4,1,7532_id
4784,1,4,1,7721_id
4785,3,2,3,18925_id
4786,1,2,2,17352_id
4787,1,4,1,559_id
4788,1,4,1,8724_id
4789,1,2,2,16814_id
4790,1,4,2,9634_id
4791,1,3,2,16132_id
4792,1,4,2,13898_id
4793,1,3,2,15416_id
4794,1,3,2,12476_id
4795,1,4,1,5733_id
4796,1,4,1,3176_id
4797,1,4,1,2656_id
4798,2,3,2,17829_id
4799,1,4,1,9928_id
4800,4,1,4,19668_id
4801,1,3,2,12539_id
4802,1,3,2,16188_id
4803,1,4,2,11692_id
4804,1,4,1,11083_id
4805,1,4,1,8450_id
4806,1,4,1,9767_id
4807,1,4,1,30_id
4808,1,4,1,5015_id
4809,1,4,1,7005_id
4810,1,4,1,4510_id
4811,2,2,2,18059_id
4812,1,4,1,1413_id
4813,1,4,1,5966_id
4814,1,4,1,8367_id
4815,1,4,1,8697_id
4816,1,3,2,15872_id
4817,3,1,3,19134_id
